"meta_name","beta","pv","inf_flag","pv_adj_FWER","pv_adj_FDR","abs_beta"
"s194",0.0749883398914867,0.544547290667076,0,1,0.861273776055069,0.0749883398914867
"s4",-0.106880314987619,0.552477093382096,0,1,0.864452167760902,0.106880314987619
"s33",-0.0773309558399638,0.560054813534275,0,1,0.864452167760902,0.0773309558399638
"s160",-0.139079034975207,0.563288186734523,0,1,0.864452167760902,0.139079034975207
"s88",-0.0615141201012122,0.570709468155089,0,1,0.864978461664904,0.0615141201012122
"s1",0.0802542804322452,0.578943394392045,0,1,0.864978461664904,0.0802542804322452
"s105",-0.0657076330537216,0.588027763832917,0,1,0.864978461664904,0.0657076330537216
"s39",0.0618336149522235,0.592253236170084,0,1,0.864978461664904,0.0618336149522235
"s49",-0.0903394369151841,0.594208229014722,0,1,0.864978461664904,0.0903394369151841
"s32",-0.0724841660960271,0.597114163858998,0,1,0.864978461664904,0.0724841660960271
"s63",-0.0592331320942512,0.639771040904796,0,1,0.90289300604026,0.0592331320942512
"s26",0.0632758494782537,0.643809493442198,0,1,0.90289300604026,0.0632758494782537
"s421",-0.0844122182192502,0.644333954477923,0,1,0.90289300604026,0.0844122182192502
"s55",0.119323937201319,0.646587894648186,0,1,0.90289300604026,0.119323937201319
"s44",0.047293596008424,0.664239615876573,0,1,0.90340273682508,0.047293596008424
"s12",-0.0659883444540695,0.665080675128888,0,1,0.90340273682508,0.0659883444540695
"s148",-0.13392011508031,0.66769820644647,0,1,0.90340273682508,0.13392011508031
"s201",0.0502375872378342,0.670266546676672,0,1,0.90340273682508,0.0502375872378342
"s17",0.0702725144301745,0.678894220048531,0,1,0.907143138857951,0.0702725144301745
"s9",-0.0901185802288691,0.69630479198809,0,1,0.910508454677397,0.0901185802288691
"s156",0.0354692698284439,0.69761459089641,0,1,0.910508454677397,0.0354692698284439
"s246",-0.0549360309077351,0.699035523268453,0,1,0.910508454677397,0.0549360309077351
"s113",-0.0409103744634426,0.716999682353743,0,1,0.926124589706918,0.0409103744634426
"s117",0.0453296617702781,0.728464535595574,0,1,0.928980685137679,0.0453296617702781
"s212",-0.0444779535205856,0.738765942562898,0,1,0.928980685137679,0.0444779535205856
"s52",-0.0449439365186359,0.741144810342062,0,1,0.928980685137679,0.0449439365186359
"s101",-0.0419856753631559,0.746357212720895,0,1,0.928980685137679,0.0419856753631559
"s110",-0.0547527842685051,0.752139354658922,0,1,0.928980685137679,0.0547527842685051
"s267",-0.0775416086879215,0.755171395660307,0,1,0.928980685137679,0.0775416086879215
"s79",-0.032053823338273,0.773945136812188,0,1,0.937560316049119,0.032053823338273
"s6",0.0333301104425373,0.777008631803298,0,1,0.937560316049119,0.0333301104425373
"s19",0.0380164191402094,0.78029213400217,0,1,0.937560316049119,0.0380164191402094
"s76",-0.047449409114117,0.790284054407749,0,1,0.94226175717847,0.047449409114117
"s135",0.0268156485986088,0.818012154758577,0,1,0.955558824287781,0.0268156485986088
"s46",-0.0242078261953931,0.821110244119452,0,1,0.955558824287781,0.0242078261953931
"s38",0.0325915651655252,0.826082470875876,0,1,0.955558824287781,0.0325915651655252
"s92",0.0228519819597691,0.826096015835888,0,1,0.955558824287781,0.0228519819597691
"s130",0.041102279277723,0.835978437949477,0,1,0.959827095423474,0.041102279277723
"s11",0.0256095934581044,0.845328584381712,0,1,0.963391860689123,0.0256095934581044
"s54",-0.0232676705090358,0.852761580201209,0,1,0.963391860689123,0.0232676705090358
"s10",-0.0267552492767182,0.866898052666258,0,1,0.963391860689123,0.0267552492767182
"s178",0.0208435976425273,0.881169276354731,0,1,0.963391860689123,0.0208435976425273
"s434",-0.0168843140767804,0.881556037459719,0,1,0.963391860689123,0.0168843140767804
"s21",-0.0142686211940663,0.889959082514231,0,1,0.963391860689123,0.0142686211940663
"s15",-0.024854785951963,0.903762666958674,0,1,0.963391860689123,0.024854785951963
"s59",-0.0179568037370833,0.904013085159528,0,1,0.963391860689123,0.0179568037370833
"s209",-0.0163757344850913,0.904983502529982,0,1,0.963391860689123,0.0163757344850913
"s98",-0.0105832461659601,0.906991763829604,0,1,0.963391860689123,0.0105832461659601
"s30",-0.0133739723805241,0.9107864435277,0,1,0.963391860689123,0.0133739723805241
"s162",0.0105705980328413,0.927456263528983,0,1,0.963391860689123,0.0105705980328413
"s146",0.0193476879344281,0.929554845689503,0,1,0.963391860689123,0.0193476879344281
"s157",0.00733498334459798,0.933970052363637,0,1,0.963391860689123,0.00733498334459798
"s129",-0.00862437762100793,0.938960394853175,0,1,0.963391860689123,0.00862437762100793
"s81",-0.0130113127081806,0.941487630597137,0,1,0.963391860689123,0.0130113127081806
"s96",-0.0102770400310859,0.946040945437522,0,1,0.963391860689123,0.0102770400310859
"s137",0.00739892845462457,0.956081720426012,0,1,0.963391860689123,0.00739892845462457
"s70",-0.00584380225770032,0.957176429329838,0,1,0.963391860689123,0.00584380225770032
"s140",0.00562284212684897,0.970625322982481,0,1,0.970625322982481,0.00562284212684897
