"meta_name","beta","pv","inf_flag","pv_adj_FWER","pv_adj_FDR","abs_beta"
"s125",-0.107330384241191,0.536910845769577,0,1,0.971334897472549,0.107330384241191
"s189",-0.0916625039106087,0.537411762547319,0,1,0.971334897472549,0.0916625039106087
"s6",0.0986631366161026,0.539099537423522,0,1,0.971334897472549,0.0986631366161026
"s35",0.120212524261562,0.548896839580761,0,1,0.971334897472549,0.120212524261562
"s88",0.0823893095212135,0.549398034667647,0,1,0.971334897472549,0.0823893095212135
"s59",-0.172530862580342,0.550141897433778,0,1,0.971334897472549,0.172530862580342
"s32",0.100160307414896,0.551392897187093,0,1,0.971334897472549,0.100160307414896
"s159",0.0879286173060688,0.563974477713042,0,1,0.971334897472549,0.0879286173060688
"s101",0.119910752873228,0.564585521024812,0,1,0.971334897472549,0.119910752873228
"s18",0.0776225219402286,0.573376859835572,0,1,0.971334897472549,0.0776225219402286
"s21",0.0856156274828043,0.575449277773438,0,1,0.971334897472549,0.0856156274828043
"s95",-0.085037179680548,0.5763223588943,0,1,0.971334897472549,0.085037179680548
"s16",-0.0770332088199019,0.586104066655791,0,1,0.971334897472549,0.0770332088199019
"s24",-0.0784247849516606,0.59230217645631,0,1,0.971334897472549,0.0784247849516606
"s105",0.0709114510151162,0.602250315334326,0,1,0.971334897472549,0.0709114510151162
"s12",0.0759027508569899,0.603906190022424,0,1,0.971334897472549,0.0759027508569899
"s246",0.0719224416374634,0.604709492630457,0,1,0.971334897472549,0.0719224416374634
"s60",-0.0788210799315537,0.611383110397862,0,1,0.971334897472549,0.0788210799315537
"s177",-0.106429739794095,0.624747021838241,0,1,0.971334897472549,0.106429739794095
"s421",0.062419915156949,0.628127352806172,0,1,0.971334897472549,0.062419915156949
"s72",-0.0708062946530442,0.629856795154066,0,1,0.971334897472549,0.0708062946530442
"s28",-0.10253880347823,0.638522146858404,0,1,0.971334897472549,0.10253880347823
"s48",-0.0765264429876051,0.640475435351257,0,1,0.971334897472549,0.0765264429876051
"s13",0.0623795059333047,0.657104495478672,0,1,0.971334897472549,0.0623795059333047
"s80",-0.0450762444384579,0.676357523201898,0,1,0.971334897472549,0.0450762444384579
"s146",-0.141455965976428,0.681433447316216,0,1,0.971334897472549,0.141455965976428
"s49",-0.0511715514456439,0.681798462680289,0,1,0.971334897472549,0.0511715514456439
"s34",0.0566586034322127,0.69175226727025,0,1,0.971334897472549,0.0566586034322127
"s8",-0.0532038530971916,0.701176703937236,0,1,0.971334897472549,0.0532038530971916
"s55",-0.0769376936101939,0.702149426491528,0,1,0.971334897472549,0.0769376936101939
"s40",-0.06239260035755,0.704561158620161,0,1,0.971334897472549,0.06239260035755
"s212",-0.108598369150487,0.715383135835193,0,1,0.971334897472549,0.108598369150487
"s194",-0.0562356175262272,0.729573535917478,0,1,0.971334897472549,0.0562356175262272
"s83",-0.114633821060092,0.731699253151972,0,1,0.971334897472549,0.114633821060092
"s265",-0.0449373974806782,0.759865406851171,0,1,0.971334897472549,0.0449373974806782
"s14",-0.0396122489062394,0.771310576239481,0,1,0.971334897472549,0.0396122489062394
"s96",0.0458037671372315,0.77735026478545,0,1,0.971334897472549,0.0458037671372315
"s145",0.0374033084454581,0.797839722396223,0,1,0.971334897472549,0.0374033084454581
"s156",-0.0482855730996347,0.799581340091168,0,1,0.971334897472549,0.0482855730996347
"s231",-0.0526235086153288,0.813709338486518,0,1,0.971334897472549,0.0526235086153288
"s50",0.0507777696369669,0.815762775999403,0,1,0.971334897472549,0.0507777696369669
"s230",-0.0406431229233301,0.820819643965591,0,1,0.971334897472549,0.0406431229233301
"s90",0.0384996361546612,0.826581835614487,0,1,0.971334897472549,0.0384996361546612
"s135",-0.0351465816682529,0.827051564903336,0,1,0.971334897472549,0.0351465816682529
"s103",-0.0294593037416803,0.829551521106792,0,1,0.971334897472549,0.0294593037416803
"s85",-0.0299247339544195,0.834558355010978,0,1,0.971334897472549,0.0299247339544195
"s31",0.0321697847987974,0.837623316089821,0,1,0.971334897472549,0.0321697847987974
"s84",0.0256852929422893,0.838639384208407,0,1,0.971334897472549,0.0256852929422893
"s46",-0.0278836409308753,0.845467484972174,0,1,0.971334897472549,0.0278836409308753
"s15",0.0294177867170577,0.845510296841474,0,1,0.971334897472549,0.0294177867170577
"s267",-0.0333220988563001,0.848858403275268,0,1,0.971334897472549,0.0333220988563001
"s129",0.0244083977114055,0.848926329479219,0,1,0.971334897472549,0.0244083977114055
"s73",-0.0270320772976263,0.850922391533256,0,1,0.971334897472549,0.0270320772976263
"s17",0.0337836148594833,0.859768752899497,0,1,0.971334897472549,0.0337836148594833
"s117",-0.0317010919561751,0.869380612520671,0,1,0.971334897472549,0.0317010919561751
"s10",-0.0218520434613988,0.872447398821723,0,1,0.971334897472549,0.0218520434613988
"s150",-0.0258293577537669,0.885558943068803,0,1,0.971334897472549,0.0258293577537669
"s453",-0.0253984182432755,0.896006498889496,0,1,0.971334897472549,0.0253984182432755
"s243",0.0160168760195108,0.896622366324316,0,1,0.971334897472549,0.0160168760195108
"s143",-0.0200322992063311,0.916087494398245,0,1,0.971334897472549,0.0200322992063311
"s71",-0.0139124721839765,0.918559002678551,0,1,0.971334897472549,0.0139124721839765
"s27",0.0168450017689396,0.919606352313188,0,1,0.971334897472549,0.0168450017689396
"s76",0.0189387895908255,0.921157883150671,0,1,0.971334897472549,0.0189387895908255
"s282",-0.0150885980889852,0.921930085907053,0,1,0.971334897472549,0.0150885980889852
"s93",-0.0175091984683915,0.923281454977368,0,1,0.971334897472549,0.0175091984683915
"s3",0.0134729400668692,0.925966691962163,0,1,0.971334897472549,0.0134729400668692
"s323",-0.0150526516804339,0.928606292812204,0,1,0.971334897472549,0.0150526516804339
"s232",0.0122752867679884,0.936316327207204,0,1,0.971334897472549,0.0122752867679884
"s81",0.0133195833930495,0.939817695597211,0,1,0.971334897472549,0.0133195833930495
"s286",-0.0115498837287815,0.950645597298309,0,1,0.971334897472549,0.0115498837287815
"s75",-0.0067978475905278,0.952543603647508,0,1,0.971334897472549,0.0067978475905278
"s63",0.00683044690962419,0.953575708540388,0,1,0.971334897472549,0.00683044690962419
"s213",0.0142626821521311,0.954507196062584,0,1,0.971334897472549,0.0142626821521311
"s141",-0.00693079677873031,0.961198976646204,0,1,0.971334897472549,0.00693079677873031
"s45",0.00645627252673014,0.965068220714661,0,1,0.971334897472549,0.00645627252673014
"s154",-0.00451611242380988,0.980010749236944,0,1,0.980010749236944,0.00451611242380988
